District,Route,County,Postmile,Description,Back_Peak_Hour,Back_Peak_Month,Back_AADT,Ahead_Peak_Hour,Ahead_Peak_Month,Ahead_AADT
6,233,MAD,2.39,"CHOWCHILLA, WASHINGTON AVENUE",860,10500,9100,1050,12300,10700
6,233,MAD,2.49,"CHOWCHILLA, 15TH STREET",1050,12300,10700,1100,13000,11200
6,233,MAD,3.09,"CHOWCHILLA, 6TH STREET",1100,13000,11200,1100,13400,11600
6,233,MAD,3.29,"CHOWCHILLA, 3RD STREET",1250,14800,12900,1200,14700,12800
6,233,MAD,3.586,"CHOWCHILLA, CHOWCHILLA AVENUE",1200,13300,12600,1200,13400,12700
6,233,MAD,3.887,JCT. RTE. 99,1200,13400,12700,0,0,0
5,236,SCR,0,"BOULDER CREEK, JCT. RTE. 9",0,0,0,680,7100,6100
5,236,SCR,2.67,JAMISON CREEK ROAD,240,2700,2200,250,2750,2200
5,236,SCR,8.74,SO BOUNDARY BIG BASIN REDWOODS STATE PARK,80,530,410,80,530,410
5,236,SCR,9.321,GOVERNOR'S CAMP,60,270,200,60,270,200
5,236,SCR,12.72,E BOUNDARY BIG BASIN REDWOODS STATE PARK,60,270,200,0,0,0
4,237,SCL,R0,"MOUNTAIN VIEW, JCT. RTE. 82",0,0,0,2850,38000,36500
4,237,SCL,R.375,"MOUNTAIN VIEW, JCT. RTE. 85",2850,38000,36500,4850,63000,62000
4,237,SCL,R.608,DANA STREET/WHISMAN ROAD,4850,63000,62000,4800,62000,61000
4,237,SCL,R.81,"MOUNTAIN VIEW, SYLVAN AVENUE",4800,62000,61000,5100,66000,65000
4,237,SCL,M1.547,MIDDLEFIELD ROAD/MAUDE AVENUE,5100,66000,65000,5200,67000,66000
4,237,SCL,2.48,"SUNNYVALE, JCT. RTE. 101",5200,67000,66000,7200,93000,91000
4,237,SCL,2.99,"SUNNYVALE, MATHILDA AVENUE",7200,93000,91000,7900,102000,100000
4,237,SCL,R3.972,"SUNNYVALE, FAIR OAKS AVENUE",7900,102000,100000,7500,97000,95000
4,237,SCL,R4.599,"SUNNYVALE, LAWRENCE EXPRESSWAY",7500,97000,95000,12000,135000,128000
4,237,SCL,R5.834,GREAT AMERICA PARKWAY,12000,130000,128000,11700,136000,133000
4,237,SCL,6.866,"SAN JOSE, NORTH FIRST/ TAYLOR STREETS",11700,136000,133000,10600,140000,135000
4,237,SCL,8.02,"SAN JOSE, ZANKER ROAD",10600,140000,135000,11000,146000,141000
4,237,SCL,R9.125R,"McCARTHY BOULEVARD, RIGHT ALIGN",5400,71000,69000,5400,71000,69000
4,237,SCL,R9.125L,"McCARTHY BOULEVARD, LEFT ALIGN",5500,72000,70000,4950,65000,63000
4,237,SCL,9.335,JCT. RTE. 880,11000,146000,141000,4500,67000,64000
4,237,SCL,T10,MAIN STREET,4500,67000,64000,4800,71000,68000
4,237,SCL,11.08,"MILPITAS, JCT. RTE. 680",4800,71000,68000,0,0,0
4,238,ALA,0,"FREMONT, JCT. RTE. 680",0,0,0,2400,29500,29000
4,238,ALA,3.314,"FREMONT, SOUTH JCT. RTE. 84 WEST",1900,23400,23000,2700,33000,32500
4,238,ALA,3.644,NORTH JCT. RTE 84,3100,33000,32500,2850,30500,30000
4,238,ALA,4.3,"FREMONT, SULLIVAN UP",2850,30500,30000,2850,30500,30000
4,238,ALA,4.72,"FREMONT, NURSERY AVENUE",2850,30500,30000,2450,26500,26000
4,238,ALA,6.78,"UNION CITY, DECOTO ROAD",2150,26500,26000,2450,30500,30000
4,238,ALA,8.3,"HAYWARD, GRESEL STREET",2100,26500,26000,2200,27500,27000
4,238,ALA,R14.469,JCT. RTE. 580,2600,33000,32000,14100,151000,147000
4,238,ALA,14.951,JCT. RTE. 185,14100,151000,147000,14000,150000,146000
4,238,ALA,16.279,"SAN LEANDRO, HESPERIAN BOULEVARD",14000,150000,146000,10100,107000,105000
4,238,ALA,16.696,JCT. RTE. 880,10100,107000,105000,0,0,0
12,241,ORA,14.55,OSO PARKWAY,0,0,0,860,7400,6900
12,241,ORA,17.768,ANTONIO PARKWAY,860,7400,6900,2000,17400,16100
12,241,ORA,18.488,SANTA MARGARITA PARKWAY,2000,17400,16100,4600,39500,36500
12,241,ORA,20.077,LOS ALISOS BOULEVARD,4600,39500,36500,4650,40000,37100
12,241,ORA,21.802,PORTOLA PARKWAY UC,4650,40000,37100,4050,35000,32400
12,241,ORA,23.418,ALTON PARKWAY,4600,39500,36400,4700,43500,40100
12,241,ORA,24.968,PORTOLA PARKWAY,4700,43500,40100,5300,42500,39200
12,241,ORA,27.378,JCT. RTE. 133,5400,42500,39200,4300,33000,32700
12,241,ORA,32.541,CHAPMAN-SANTIAGO RD UC,4300,33000,32500,5000,49000,47800
12,241,ORA,36.099,WINDY RIDGE TOLL PLAZA,5000,49000,47800,5000,49000,47800
12,241,ORA,39.079,JCT. RTE. 91,5000,49000,47800,0,0,0
4,242,CC,R0,"CONCORD, JCT. RTE. 680",0,0,0,9400,111000,108000
4,242,CC,R.872,"CONCORD, WILLOW PASS ROAD",9400,111000,108000,6900,89000,86000
4,242,CC,R1.468,"CONCORD, CONCORD AVENUE",6900,89000,86000,9400,129000,125000
4,242,CC,R2.145,"CONCORD, SOLANO WAY",9400,129000,125000,9300,128000,124000
4,242,CC,R2.789,"CONCORD, OLIVERA ROAD",9300,128000,124000,8200,117000,114000
4,242,CC,R3.398,"CONCORD, JCT. RTE. 4",8200,117000,114000,0,0,0
8,243,RIV,0,JCT. RTE. 74,0,0,0,400,3450,3200
8,243,RIV,3.613,COUNTRY CLUB DRIVE,400,3450,3200,560,5300,4650
8,243,RIV,4.45,CIRCLE DRIVE,560,5300,4650,630,6400,5700
8,243,RIV,4.514,PINECREST/DAIRY ROADS,630,6400,5700,410,4250,3700
8,243,RIV,7.525,MARION RIDGE DRIVE,450,3150,2600,280,2000,1650
8,243,RIV,28.28,"BANNING, SAN GORGONIO AVENUE",290,2350,1900,510,4950,4600
8,243,RIV,29.48,LINCOLN/8TH ST,320,3600,3500,600,6700,6500
8,243,RIV,29.659,"BANNING, JCT. RTE. 10",600,6700,6500,0,0,0
3,244,SAC,0,"SACRAMENTO, JCT. RTE. 80",0,0,0,1000,9600,8900
3,244,SAC,0.01,WATT AVENUE,1000,9600,8900,1800,16700,15700
3,244,SAC,0.457,"SACRAMENTO, JCT. RTE. 51",1800,16700,15700,3700,33500,32000
3,244,SAC,T1.077,AUBURN BOULEVARD,3700,33500,32000,0,0,0
6,245,TUL,0,JCT. RTE. 198,0,0,0,350,3800,3200
6,245,TUL,7.066,JCT. RTE. 216,560,6000,5500,670,8100,7300
6,245,TUL,8.061,"WOODLAKE, AVENUE 352",240,2550,2400,170,1850,1700
6,245,TUL,10.47,ROAD 200,170,1850,1700,130,1400,1250
6,245,TUL,11.999,JCT. RTE. 201 WEST,120,1200,1050,110,710,570
6,245,TUL,19.293,OROSI ROAD/BOYD DRIVE,40,210,150,50,200,180
6,245,TUL,33.035,TULARE/FRESNO COUNTY LINE,70,260,240,0,0,0
6,245,FRE,0,TULARE/FRESNO COUNTY LINE,0,0,0,70,260,240
6,245,FRE,8.972,JCT. RTE. 180,40,170,140,0,0,0
5,246,SB,8.302,"LOMPOC, WEST CITY LIMITS",0,0,0,420,4200,4050
5,246,SB,9.56,"LOMPOC, JCT. RTE. 1",1200,11800,11600,850,9100,8600
5,246,SB,R20.846,DOMINGUS ROAD,870,9900,8700,1000,9500,8600
5,246,SB,26.286,"BUELLTON, JCT. RTE. 101",1700,18800,18000,2200,26000,25000
5,246,SB,29.233,"SOLVANG, FIFTH STREET",2000,22000,20700,1700,18000,17200
5,246,SB,30.28,ALAMO PINTADO ROAD,2500,28000,25500,1800,19000,18300
5,246,SB,R34.601,"SANTA YNEZ, JCT. RTE. 154",990,9700,8850,0,0,0
8,247,SBD,0,"YUCCA VALLEY, JCT. RTE. 62",0,0,0,1050,11600,11200
8,247,SBD,39.598,CAMP ROCK ROAD,270,2950,2850,220,2350,2250
8,247,SBD,44.85,JCT. RTE. 18,270,2950,2850,200,1950,1850
8,247,SBD,46.114,RABBIT SPRING ROAD,200,1950,1850,190,1900,1800
8,247,SBD,56.475,LUCERNE VALLEY CUTOFF ROAD,190,1900,1800,220,2150,2000
8,247,SBD,73.181,STODDARD WELLS ROAD,220,2150,2000,190,1900,1750
8,247,SBD,76.422,BARSTOW CITY LIMITS,190,1950,1800,1450,14300,13300
8,247,SBD,78.096,"BARSTOW, JCT. RTE. 15",2000,19800,18400,0,0,0
1,253,MEN,0,"BOONVILLE, JCT. RTE. 128",0,0,0,230,2400,2300
1,253,MEN,17.18,"UKIAH, JCT. RTE. 101",270,3100,2900,0,0,0
1,254,HUM,0,JCT. RTE. 101,0,0,0,210,1600,900
1,254,HUM,4.837,MIRANDA BRIDGE RD,210,1500,880,470,3400,1750
1,254,HUM,12.327,JCT. RTE. 101,270,2100,1050,160,1250,700
1,254,HUM,16.84,BURLINGTON STATE PARK,150,1250,650,160,1250,650
1,254,HUM,18.8,"WEOTT, NORTH",160,1250,650,150,800,600
1,254,HUM,24.21,"ENGLEWOOD PARK , DYERVILLE, NORTH",130,600,500,110,600,400
1,254,HUM,46.53,"JCT. RTE. 101, JORDAN RD",110,600,400,0,0,0
1,255,HUM,0,"EUREKA, JCT. RTE. 101",0,0,0,1050,10300,9800
1,255,HUM,2.028,NAVY BASE ROAD,910,8700,8300,800,7700,7300
1,255,HUM,3.657,DEAN/PACIFIC AVENUES,790,7700,7300,790,7700,7200
1,255,HUM,4.728,YOUNG LANE,790,7700,7200,780,7500,7100
1,255,HUM,R5.13,MAD RIVER SLOUGH BRIDGE,780,7500,7100,850,8100,7600
1,255,HUM,8.352,"ARCATA, K STREET",850,8100,7600,950,9100,8700
1,255,HUM,8.525,"ARCATA, H STREET",950,9100,8700,1050,10600,10300
1,255,HUM,8.584,"ARCATA, G STREET",1050,10600,10300,1650,16000,15600
1,255,HUM,8.803,JCT. RTE. 101,1650,16000,15600,0,0,0
8,259,SBD,R0,"SAN BERNARDINO, JCT. RTE. 215",0,0,0,3550,49000,47000
8,259,SBD,R.497,HIGHLAND AVENUE,3550,49000,47000,4400,46000,44000
8,259,SBD,1.25,JCT. RTE. 210,3300,46000,44000,3300,46000,44000
8,259,SBD,1.454,E STREET,3300,46000,44000,2700,37500,36000
8,259,SBD,1.515,END OF ROUTE,2700,37500,36000,0,0,0
4,260,ALA,R.64,ATLANTIC AVE,0,0,0,2900,30500,30000
4,260,ALA,R.838R,BEGIN RIGHT ALIGN,0,0,0,2900,30500,30000
4,260,ALA,R1.124R,"ALAMEDA, POSEY TUBE",2900,30500,30000,1950,31500,30000
4,260,ALA,R1.924R,"OAKLAND, JCT. RTE. 880, END RIGHT ALIGN",1950,31500,30000,0,0,0
4,260,ALA,R.838L,BEGIN LEFT ALIGN,0,0,0,1750,31000,30000
4,260,ALA,R1.124L,"ALAMEDA, WEBSTER TUBE, END LEFT ALIGN",1750,31000,30000,0,0,0
12,261,ORA,0,"IRVINE, WALNUT AVENUE",0,0,0,12500,86000,82300
12,261,ORA,0.239,JAMBOREE OC,12500,86000,82300,6400,39000,37500
12,261,ORA,1.638,IRVINE BLVD OC,6500,39000,37500,6300,37500,35800
12,261,ORA,2.848,PORTOLA PARKWAY OC,5600,33500,32200,5500,34000,32200
12,261,ORA,6.035,CHAPMAN AVE OC,5500,34000,32200,5600,34000,32200
12,261,ORA,6.205,JCT. RTE. 241,4800,29500,28000,0,0,0
4,262,ALA,R0,"FREMONT, JCT. RTE. 880",0,0,0,4500,69000,66000
4,262,ALA,R.7,"FREMONT, WARM SPRINGS BOULEVARD",4500,68000,66000,4500,69000,67000
4,262,ALA,R1.07,"FREMONT, JCT. RTE. 680",5100,78000,76000,0,0,0
2,263,SIS,49.07,"YREKA, JCT. RTE. 3",0,0,0,380,2500,2000
2,263,SIS,50.63,"HAWKINSVILLE, HUMBUG ROAD",290,2150,1800,140,700,370
2,263,SIS,57.195,JCT. RTE. 96,140,700,370,0,0,0
2,265,SIS,19.801,"WEED, JCT. RTE. 97",0,0,0,190,1800,1400
2,265,SIS,20.328,"WEED, JCT. RTE. 5",190,1800,1400,0,0,0
9,266,MNO,0,NEVADA STATE LINE (SOUTH),0,0,0,70,520,300
9,266,MNO,4.3,JCT. RTE. 168,40,280,190,20,250,140
9,266,MNO,11.721,NEVADA STATE LINE (NORTH),20,250,140,0,0,0
3,267,NEV,M0,JCT. RTES. 80/89/267,0,0,0,1600,17000,13000
3,267,NEV,M1.419,"BRIDGE ST, RT/SOARNG WY LT",1600,17000,13000,1750,19500,14500
3,267,NEV,M1.798,PLACER/NEVADA COUNTY LINE,1750,19500,15000,0,0,0
3,267,PLA,0,PLACER/NEVADA COUNTY LINE,0,0,0,1750,19500,15000
3,267,PLA,0.25,TAHOE TRUCKEE AIRPORT ROAD,1750,19500,15000,1400,15500,11800
3,267,PLA,3.76,NORTH STAR DRIVE,1400,15500,11800,1200,12500,9800
3,267,PLA,6.23,MARTIS PEAK ROAD,1200,12500,9600,1200,12500,9600
3,267,PLA,9.28,"KINGS BEACH, NORTH AVENUE",1100,13000,9400,1100,13000,9400
3,267,PLA,9.898,JCT. RTE. 28,1100,13000,9300,0,0,0
6,269,KIN,0,JCT. RTE. 33,0,0,0,90,2200,1900
6,269,KIN,5.615,KINGS/FRESNO COUNTY LINE,550,5600,5350,0,0,0
6,269,FRE,0,KINGS/FRESNO COUNTY LINE,0,0,0,550,5600,5350
6,269,FRE,0.15,PLYMOUTH AVE/AVENAL CUTOFF ROAD EAST,550,5600,5350,500,5300,4750
6,269,FRE,0.427,JCT. RTE. 5,500,5300,4750,200,2300,2000
6,269,FRE,12.746,JCT. RTE. 198,570,5300,4550,390,3700,3400
6,269,FRE,24.764,JCT. RTE. 145,390,3050,2600,0,0,0
9,270,MNO,0,JCT. RTE. 395,0,0,0,120,710,330
9,270,MNO,9.805,BODIE HISTORIC STATE PARK,120,700,450,0,0,0
1,271,MEN,0,JCT. RTE. 101,0,0,0,20,130,110
1,271,MEN,3.385,OLD ROUTE 101 BRIDGE,20,130,110,80,570,470
1,271,MEN,5.601,"JCT. RTE. 101, SCANDIA",80,570,470,90,980,650
1,271,MEN,5.602,BREAK IN ROUTE,0,0,0,0,0,0
1,271,MEN,R17.048,"JCT. RTE. 101, REYNOLDS",10,110,90,10,110,90
1,271,MEN,19.459,"JCT. RTE. 101, PIERCY",20,140,120,30,210,180
1,271,MEN,22.721,MENDOCINO/HUMBOLDT COUNTY LINE,20,170,140,0,0,0
1,271,HUM,0,MENDOCINO/HUMBOLDT COUNTY LINE,0,0,0,20,160,130
1,271,HUM,T.306,TEMPORARY JCT. RTE. 101,20,160,130,0,0,0
2,273,SHA,3.812,JCT. RTE. 5,0,0,0,770,8000,7900
2,273,SHA,4.44,"ANDERSON, PINON AVENUE",770,8000,7900,1200,12000,11600
2,273,SHA,5.206,"ANDERSON, SOUTH STREET",1200,12000,11600,1100,11400,11100
2,273,SHA,5.438,"ANDERSON, NORTH STREET",1100,11400,11100,800,10100,8600
2,273,SHA,6.387,ALEXANDER AVENUE,800,10100,8600,1550,11800,9300
2,273,SHA,6.9,OX YOKE ROAD,1550,11800,9300,1700,14300,11600
2,273,SHA,7.24,CHAMPION/FRONTAGE ROADS,1700,14300,11600,1800,14000,11500
2,273,SHA,7.54,HILL STREET,1800,14000,11500,1000,10800,10500
2,273,SHA,9.99,HAPPY VALLEY ROAD,1000,10800,10500,1050,11500,11400
2,273,SHA,11.1,CANYON ROAD,1050,11500,11400,1800,20500,19700
2,273,SHA,11.83,"REDDING, CLEAR CREEK ROAD",1800,20500,19700,1850,20600,20000
2,273,SHA,12.27,"REDDING, WESTWOOD AVENUE",1850,20600,20000,1950,21300,21200
2,273,SHA,12.68,"REDDING, CEDARS/SOUTH BONNEYVIEW ROADS",1950,21300,21200,1450,17100,14600
2,273,SHA,14.184,BRESLAUER WAY,1450,17100,14600,1850,20100,19200
2,273,SHA,14.47,"REDDING, BUENAVENTURA BOULEVARD",1850,20100,19200,1450,15700,14900
2,273,SHA, 15.921R,"MARKET/PINE STREETS, BEGIN RIGHT ALIGN",0,0,0,1050,10200,10100
2,273,SHA, 15.978R,"REDDING, ON PINE ST. AT CYPRESS ST.",1050,10200,10100,1150,11100,10700
2,273,SHA,R16.45R,"REDDING, ON PINE ST. AT PLACER ST.",1150,10800,10200,1100,10800,10200
2,273,SHA,R16.659R,"REDDING, ON PINE ST AT TEHAMA ST, JCT RTE 44",1100,10800,10200,1100,10800,10200
2,273,SHA,R16.73R,"JCT. RTE. 299W AND RTE. 44E, END RIGHT ALIGN",1100,10800,10200,0,0,0
2,273,SHA, 15.921L,"REDDING, ON MARKET ST., BEGIN LEFT ALIGN",0,0,0,1200,7700,7400
2,273,SHA, 15.978L,"REDDING, ON MARKET ST. AT CYPRESS ST.",1200,7700,7400,910,8400,8100
2,273,SHA,R16.255L,"REDDING, MARKET/GOLD STREETS",910,8300,8000,900,8100,7600
2,273,SHA,R16.326L,"REDDING, GOLD/ CALIFORNIA STREETS",900,8100,7600,820,8300,7700
2,273,SHA,R16.44L,"REDDING, ON CALIFORNIA ST. AT SACRAMENTO ST.",820,8300,7200,730,7500,6800
2,273,SHA,R16.51L,"REDDING, ON CALIFORNIA ST. AT PLACER ST.",730,7500,6800,700,6800,6100
2,273,SHA,R16.73L,"REDDING, CALIFORNIA/ TEHAMA STREETS",700,6800,6100,570,5400,5300
2,273,SHA,R16.801L,"REDDING, TEHAMA/MARKET, JCT. RTE. 44, END ALIGN",570,5400,5300,0,0,0
2,273,SHA,16.833,JCT. RTE. 299 W AND RTE. 44 E,0,0,0,1750,17300,16000
2,273,SHA,17.39,QUARTZ HILL/RIO,1750,17300,16000,1850,19100,18700
2,273,SHA,17.81,"REDDING, BENTON DRIVE",1850,19100,18700,2000,21500,20500
2,273,SHA,18.622,LAKE BOULEVARD,2000,21500,20500,1250,12700,12500
2,273,SHA,18.92,TWINVIEW BOULEVARD,1250,12700,12500,880,14100,8800
2,273,SHA,19.77,CATERPILLAR ROAD,880,14100,8800,730,7200,7000
2,273,SHA,20.033,JCT. RTE. 5,730,7200,7000,0,0,0
3,275,YOL,12.009,JCT. RTE. 50,0,0,0,1350,11300,9300
3,275,YOL,12.039,"WEST SACRAMENTO, JCT. RTE. 84",1350,11300,9300,1850,18000,16500
3,275,YOL,13.077,"SAC/YOL COUNTY LINE, END OF ROUTE",1850,18000,16500,0,0,0
3,275,SAC,0,"SAC/YOL COUNTY LINE, END OF ROUTE",0,0,0,1850,18000,16500
4,280,SCL,R0,"SAN JOSE, JCT. RTES. 101/680",0,0,0,12400,166000,161000
4,280,SCL,R.366,MCLAUGHLIN AVENUE,13200,176000,171000,19400,259000,251000
4,280,SCL,R1.294,"SAN JOSE, 10TH STREET",19400,259000,251000,17500,233000,226000
4,280,SCL,R1.992,"SAN JOSE, JCT. RTE. 82",17500,233000,226000,18200,242000,235000
4,280,SCL,R2.522,"SAN JOSE, JCT. RTE. 87",18200,242000,235000,14800,197000,191000
4,280,SCL,R2.875,"SAN JOSE, BIRD AVENUE",14800,197000,191000,18200,243000,236000
4,280,SCL,R3.764,RACE STREET/SW EXWY,18200,243000,236000,12700,169000,164000
4,280,SCL,L4.663,"SAN JOSE, LELAND AVENUE",14100,188000,183000,15500,207000,201000
4,280,SCL,L5.408,"SAN JOSE, JCT. RTES. 17/880",15500,207000,201000,14600,196000,189000
4,280,SCL,L5.954,"SAN JOSE, WINCHESTER BOULEVARD",14600,196000,189000,16500,221000,214000
4,280,SCL,5.949,"SAN JOSE, SARATOGA AVENUE",16500,221000,214000,14400,193000,186000
4,280,SCL,7.123,"SAN JOSE, LAWRENCE EXPRESSWAY",14400,193000,186000,11300,151000,146000
4,280,SCL,7.388,STEVENS CREEK BOULEVARD,11300,151000,146000,12800,171000,165000
4,280,SCL,8.375,"CUPERTINO, WOLFE ROAD",12800,171000,165000,12100,162000,157000
4,280,SCL,9.433,"SARATOGA, SUNNYVALE/DE ANZA BOULEVARD",12100,162000,157000,11000,147000,142000
4,280,SCL,10.741,"SUNNYVALE, JCT. RTE. 85",11000,147000,142000,17100,148000,143000
4,280,SCL,11.447,"CUPERTINO, FOOTHILL BOULEVARD",17100,148000,143000,14300,124000,120000
4,280,SCL,14.098,MAGDALENA AVENUE,14300,124000,120000,14500,125000,121000
4,280,SCL,15.046,"LOS ALTOS HILLS, EL MONTE AVENUE",14500,125000,121000,13500,117000,113000
4,280,SCL,18.379,PAGE MILL ROAD,13500,117000,113000,12700,110000,106000
4,280,SCL,20.613,ALPINE ROAD,12700,110000,106000,11700,101000,98000
4,280,SCL,20.625,SANTA CLARA/SAN MATEO COUNTY LINE,11700,101000,98000,0,0,0
4,280,SM,R0,SANTA CLARA/SAN MATEO COUNTY LINE,0,0,0,11700,101000,98000
4,280,SM,R1.56,JCT. RTE. 114,11700,101000,98000,11700,101000,98000
4,280,SM,R1.61,SAND HILL ROAD,11700,101000,98000,12800,111000,107000
4,280,SM,R3.337,"WOODSIDE, JCT. RTE. 84",12800,111000,107000,12500,109000,105000
4,280,SM,R4.647,FARM HILL BOULEVARD,12500,109000,105000,12700,110000,106000
4,280,SM,R6.601,CANADA ROAD,12700,110000,106000,12700,110000,106000
4,280,SM,6.654,EDGEWOOD ROAD,12700,110000,106000,13000,113000,109000
4,280,SM,10.866,JCT. RTE. 92,13000,113000,109000,12400,107000,104000
4,280,SM,R12.319,JCT. RTE. 35,12400,107000,104000,13000,113000,109000
4,280,SM,R14.223,HAYNE ROAD,13000,113000,109000,12700,109000,106000
4,280,SM,R17.16,"HILLSBOROUGH, TROUSDALE DRIVE",12700,109000,106000,13400,116000,112000
4,280,SM,R17.921,HILLCREST BOULEVARD; MILLBRAE AVENUE,13400,116000,112000,12500,108000,105000
4,280,SM,R18.524,"MILLBRAE, LARKSPUR DRIVE",12500,108000,105000,13900,120000,116000
4,280,SM,R19.278,"SAN BRUNO, JCT. RTE. 35 NORTH",13900,120000,116000,12100,104000,101000
4,280,SM,R20.218,"SAN BRUNO, WHITMAN WAY/ JENEVEIN AVENUE",12100,104000,101000,13500,117000,113000
4,280,SM,R20.747,"SAN BRUNO, SAN BRUNO AVENUE",13500,117000,113000,12300,106000,103000
4,280,SM,R21.015,"SAN BRUNO, JCT. RTE. 380 EAST",12300,106000,103000,14600,186000,180000
4,280,SM,R21.306,"SAN BRUNO, SNEATH LANE",14600,186000,180000,16200,207000,200000
4,280,SM,R22.043,"SOUTH SAN FRANCISCO, AVALON DRIVE",16200,207000,200000,14100,180000,174000
4,280,SM,R22.62,"SOUTH SAN FRANCISCO, WESTBOROUGH BLVD",14100,180000,174000,15400,196000,190000
4,280,SM,R24.197,"DALY CITY, HICKEY BOULEVARD",15400,196000,190000,14800,188000,182000
4,280,SM,R24.627,"DALY CITY, COLLINS AVENUE",14800,188000,182000,17200,219000,212000
4,280,SM,R25.28,"DALY CITY, JCT. RTE. 1 SOUTH",17200,219000,212000,16900,215000,208000
4,280,SM,R26.042,JUNIPERO SIERRA,16900,215000,208000,17100,218000,211000
4,280,SM,M26.877R,BEGIN RIGHT ALIGN,0,0,0,8800,113000,109000
4,280,SM,M27.165R,"DALY CITY, JCT. RTE. 1 NORTH",17100,218000,211000,10100,129000,125000
4,280,SM,M27.421R,"SAN MATEO/SAN FRANCISCO CO LINE, END ALIGN",10100,129000,125000,0,0,0
4,280,SM,M26.877L,"SB ON FR SB RTE. 1, BEGIN LEFT ALIGN",0,0,0,4300,55000,53000
4,280,SM,M27.165L,"DALY CITY, JCT. RTE. 1 NORTH",4300,55000,53000,9100,115000,112000
4,280,SM,M27.433L,"SAN MATEO/SAN FRANCISCO CO LINE, END ALIGN",9100,115000,112000,0,0,0
4,280,SF,R0,SAN MATEO/SAN FRANCISCO COUNTY LINE,0,0,0,11200,142000,138000
4,280,SF,R.738,"SAN FRANCISCO, JCT. RTE. 82",11200,142000,138000,14600,185000,180000
4,280,SF,R1.768,"SAN FRANCISCO, GENEVA/ OCEAN AVENUES",14600,185000,180000,14900,189000,184000
4,280,SF,R2.701,"SAN FRANCISCO, MONTEREY BLVD/SAN JOSE AVE",14900,189000,184000,13600,173000,168000
4,280,SF,R3.279,"SAN FRANCISCO, ALEMANY BOULEVARD",13600,173000,168000,13900,176000,171000
4,280,SF,R4.009R,BEGIN RIGHT ALIGN,0,0,0,7000,88000,86000
4,280,SF,R4.341R,"SAN FRANCISCO, JCT. RTE. 101",7000,88000,86000,5900,75000,73000
4,280,SF,R5.62R,"SAN FRANCISCO, ARMY STREET",5900,75000,73000,4950,63000,61000
4,280,SF,R5.951R,END RIGHT ALIGN,4950,63000,61000,0,0,0
4,280,SF,R4.341L,"JCT. RTE. 101, BEGIN LEFT ALIGN",0,0,0,4400,56000,54000
4,280,SF,R5.62L,"SAN FRANCISCO, ARMY STREET, END LEFT ALIGN",4400,56000,54000,0,0,0
4,280,SF,R6.05,INDIANA STREET/PENNSYLVANIA AVENUE,8500,108000,105000,9400,119000,116000
4,280,SF,R6.603,"SAN FRANCISCO, MARIPOSA STREET",9400,119000,116000,8600,109000,106000
4,280,SF,T7.07,"SAN FRANCISCO, 4TH STREET",8600,109000,106000,4850,62000,60000
4,280,SF,T7.543,"SAN FRANCISCO, BRANNAN STREET",4850,62000,60000,0,0,0
1,281,LAK,14,BEGIN STATE HIGHWAY,0,0,0,430,4600,4100
1,281,LAK,15.06,POINT LAKEVIEW ROAD,370,4000,3500,620,7100,6400
1,281,LAK,17,JCT. RTE. 29,620,7100,6400,0,0,0
11,282,SD, 0R,"JCT. RTE. 75, BEGIN RIGHT ALIGN",0,0,0,2300,17800,16500
11,282,SD, .15R,3RD ST. AT E AVENUE,2450,17800,16500,1750,16300,14800
11,282,SD, .366R,3RD ST. AT H AVENUE,1750,16300,14800,2100,18100,16500
11,282,SD, .51R,3RD ST. AT J AVENUE,2100,18100,16500,1750,15300,13900
11,282,SD, .58R,3RD ST./ALAMEDA BLVD,1750,15300,13900,1750,15300,13900
11,282,SD, .581R,3RD ST./ALAMEDA BLVD,1750,15300,13900,2900,27500,25000
11,282,SD, .691R,"ALAMEDA BLVD/ 4TH, N. ISLAND NAV AIR STA, END RIGHT",2900,27500,25000,0,0,0
11,282,SD, 0L,"JCT RTE 75 AT ORANGE AVE, BEGIN LEFT ALIGN",0,0,0,2200,18100,16700
11,282,SD, .15L,4TH ST. AT E AVENUE,2200,18100,16700,1900,16300,16000
11,282,SD, .366L,4TH ST. AT H AVENUE,1900,16300,16000,1800,15300,15000
11,282,SD, .51L,4TH ST. AT J AVENUE,1800,15300,15000,1750,14900,14400
11,282,SD, .581L,"4TH ST.  AT ALAMEDA BLVD, END LEFT ALIGN",1750,14900,14400,0,0,0
1,283,HUM,0,"JCT. RTE. 101, NORTH SCOTIA",0,0,0,250,2300,2150
1,283,HUM,0.356,NORTH END OF EEL RIVER BRIDGE,250,2300,2150,0,0,0
2,284,PLU,0,JCT. RTE. 70,0,0,0,130,800,580
2,284,PLU,8.302,FRENCHMAN RESERVOIR,80,470,320,0,0,0
1,299,HUM,0,"ARCATA, JCT. RTE. 101",0,0,0,1350,14600,13600
1,299,HUM,0.722,"ARCATA, GUINTOLI LANE",1350,14600,13600,1450,13600,12400
1,299,HUM,R1.802,JCT. RTE. 200 WEST,1450,13600,12400,1550,15100,13800
1,299,HUM,R2.92,ESSEX LANE,1550,15100,13800,1350,13200,12100
1,299,HUM,R4.036,GLENDALE,1350,13200,12100,1150,11700,10700
1,299,HUM,R5.451,BLUE LAKE ROAD,1150,11700,10700,510,5300,3700
1,299,HUM,R6.254,ELGARS ROAD,510,5300,3700,540,5600,3900
